FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	IST	ISTS_RFCS	DATA_VERSION	PMID	URL_PUBMED	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	PBSSCORE	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0014388	FBgn0001253	37	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	ImpE1	A	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0261451	37	37	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	trol	B	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0002526	37	37	4	4	embryo	PMID:15710747	10-SEP-04	Yes	3	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	LanA	D	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0261800	37	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	LanB1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0002528	37	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	LanB2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0003137	37	37	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	Ppn	B	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0003285	37	37	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	rst	A	pp	MI:0018 (yeast two-hybrid)
FBgn0014388	FBgn0003475	37	37	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	sty	spir	C	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032409	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Ced-12	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032488	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG16812	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032633	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Lrch	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0032856	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG16798	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0033075	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Pld	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0013732	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	sced	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0026403	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Ndg	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0033557	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG12325	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0034400	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG15099	C	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0034742	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG4294	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0035420	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	3	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG14967	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0036254	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG5645	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0036818	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG14074	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0036824	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG3902	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0037098	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Wnk	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0037240	56	59	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	Cont	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0037336	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG2519	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0037344	56	59	6	6	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG2926	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0037617	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG8145	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0038532	56	59	4	4	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG14322	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0038679	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG6040	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0039051	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG17109	C	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0026576	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG5991	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0039209	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG13624	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0040232	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	cmet	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0050339	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	4	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG30339	C	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0011785	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	BRWD3	A	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0086758	56	59	12	12	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	chinmo	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0052512	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG32512	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011661	FBgn0039994	56	59	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Moe	CG17082	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0264695	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Mhc	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0003210	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	rb	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0003612	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Su(var)2-10	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0003891	32	33	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	tud	C	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0011211	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	blw	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0003479	32	33	1	33	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	spn-A	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0011747	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Ank	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0026262	32	33	3	3	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	bip2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0027499	32	33	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	wde	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0027587	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG7028	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0029113	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Uba2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0030330	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Tango10	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0031719	32	33	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG18269	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0031876	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Atac1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0032388	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG6686	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0033460	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	sec24	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0033636	32	33	7	7	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	tou	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0034240	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	MESR4	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0034528	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG11180	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0034598	32	33	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG4266	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0035047	32	33	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Pof	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0035142	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	hipk	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0035357	32	33	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	MEP-1	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0036668	32	33	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG9715	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0037344	32	33	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG2926	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0011474	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	pr-set7	C	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0250754	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG42232	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0038532	32	33	4	4	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG14322	A	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0038889	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	CG7922	D	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0039923	32	33	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	MED26	B	pp	MI:0018 (yeast two-hybrid)
FBgn0003479	FBgn0053208	32	33	6	6	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	spn-A	Mical	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0001218	19	19	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	Hsc70-3	B	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0002922	19	19	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	nau	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0010488	19	19	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	NAT1	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0087013	19	19	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	Kary?3	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0263108	19	19	56	56	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	BtbVII	E	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0015288	19	19	8	8	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	RpL22	D	pp	MI:0018 (yeast two-hybrid)
FBgn0011706	FBgn0020238	19	19	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	rpr	14-3-3?	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0261451	13	16	5	5	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	trol	B	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0003137	13	16	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	Ppn	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0003205	13	16	2	11	embryo	PMID:15710747	10-SEP-04	Yes	4	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	Ras85D	A	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0004598	13	16	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	Fur2	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0004636	13	16	1	13	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	R	A	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0004647	13	16	3	28	embryo	PMID:15710747	10-SEP-04	Yes	2	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	N	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0030706	13	16	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	CG8909	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0031089	13	16	2	2	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	CG9572	B	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0263352	13	16	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	Unr	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0037918	13	16	3	3	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	CG6791	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0038197	13	16	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	foxo	D	pp	MI:0018 (yeast two-hybrid)
FBgn0026376	FBgn0259244	13	16	1	1	embryo	PMID:15710747	10-SEP-04	Yes	1	2013_02			04-FEB-13	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15710747&dopt=DocSum	Rgl	CG42342	D	pp	MI:0018 (yeast two-hybrid)
